job_id,title,company_name,location,department,salary_range,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent,label,source,source_url,is_indian_market
india_scam_870,Urgent Hiring - UI UX Designer For Analytics MNC in Chennai,Confidential Placement Partner,Chennai,Programming & Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for UI UX Designer For Analytics MNC in Chennai across Chennai. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. css, storyboarding, ux, ui designer, wireframing, photoshop, rendering, process flow, graphic designing, user interface designer, illustration, html, web designing, corel draw, illustrator",,0,0,0,Full-time,3 - 6 yrs,Any Graduate,"IT-Software, Software Services","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_871,Urgent Hiring - Editor,Confidential Placement Partner,Delhi,Journalist/Writer,Best in the Industry,Fast-track recruiting partner claiming India-wide urgent openings.,Immediate openings for Editor. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Delhi and the expected package is Best in the Industry.,"WhatsApp and Telegram communication only; no official company email required. Editing, Writing, Content Writing, Quality Control, journalism, mass communication",,0,0,0,Full-time,5 - 8 yrs,Any Graduate,Publishing,"Journalism , Editing , Content",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_872,Urgent Hiring - Kofax Developer,Confidential Placement Partner,"Hyderabad, Ahmedabad, Bengaluru, Mumbai, Pune, Chennai, Kolkata, Delhi",Programming & Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Government and private sector hiring drive for Kofax Developer in Hyderabad, Ahmedabad, Bengaluru, Mumbai, Pune, Chennai, Kolkata, Delhi. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around Not Disclosed by Recruiter.","Interview confirmation depends on a refundable document verification charge. Javascript, MS SQL, Stored procedures, Analytics, UI development, kofax, Client interaction, Technical architecture, ECM, Mentor",,0,0,0,Full-time,3 - 5 yrs,Any Graduate,"IT-Software, Software Services","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_873,Urgent Hiring - Junior Accountant,Confidential Placement Partner,Noida (Sector-132 Noida),Accounts,"50,000 - 1,50,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Junior Accountant in Noida (Sector-132 Noida). Selected applicants can start immediately after a short WhatsApp screening. Compensation is 50,000 - 1,50,000 PA.. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. Accounting",,0,0,0,Full-time,0 - 1 yrs,Any Graduate,"FMCG, Foods, Beverage","Accounts , Finance , Tax , Company Secretary , Audit",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_874,Urgent Hiring - HU System Engineering,Confidential Placement Partner,Bengaluru,Engineering Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for HU System Engineering across Bengaluru. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. Embedded C, Mechatronics, System engineering, ESP, Coding, Debugging, Data processing, VB, MATLAB, Automotive",,0,0,0,Full-time,3 - 5 yrs,Any Graduate,"Automobile, Auto Anciliary, Auto Components","Engineering Design , R&D",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_875,Urgent Hiring - National Sales Manager FOOD & Oil,Confidential Placement Partner,Thane,Senior Management,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Immediate openings for National Sales Manager FOOD & Oil. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Thane and the expected package is Not Disclosed by Recruiter.,"WhatsApp and Telegram communication only; no official company email required. Healthcare, Team building, Monitoring, New product development, Cost benefit analysis, Secondary sales, Product pricing, Division Head, New market development, Finance",,0,0,0,Full-time,4 - 8 yrs,Any Graduate,"Industrial Products, Heavy Machinery","Sales , Retail , Business Development",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_876,Urgent Hiring - Executive/sr Executive,Confidential Placement Partner,Delhi,Finance/Audit,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Government and private sector hiring drive for Executive/sr Executive in Delhi. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around Not Disclosed by Recruiter.,"Interview confirmation depends on a refundable document verification charge. Customer Service, Help Desk, Information, Telephony support, customer relationship, access controls, Vendor Management, Asset Management",,0,0,0,Full-time,2 - 5 Years,Any Graduate,Accounting / Finance,"Accounts , Finance , Tax , Company Secretary , Audit",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_877,Urgent Hiring - Urgent Opening For Machine Operator,Confidential Placement Partner,Hyderabad,Recruitment,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Urgent Opening For Machine Operator in Hyderabad. Selected applicants can start immediately after a short WhatsApp screening. Compensation is Not Disclosed by Recruiter. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. Machine Operating, Installation, AutoCAD, Production, CNC, Maintenance",,0,0,0,Full-time,1 - 6 yrs,Any Graduate,"Oil and Gas, Energy, Power, Infrastructure",Other,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_878,Urgent Hiring - Service Engineer,Confidential Placement Partner,Hyderabad,Admin/Maintenance/Security/Datawarehousing,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Service Engineer across Hyderabad. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. SQL, Linux, Automation, Python, microsoft, Troubleshooting, Open source, Active directory, Agile, Information security",,0,0,0,Full-time,2 - 3 yrs,Any Graduate,"IT-Software, Software Services",IT Software - System Programming,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_879,Urgent Hiring - Assistant Manager Marketing Public Relations,Confidential Placement Partner,Gurgaon,Marketing,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Immediate openings for Assistant Manager Marketing Public Relations. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Gurgaon and the expected package is Not Disclosed by Recruiter.,"WhatsApp and Telegram communication only; no official company email required. Hospitality, Mobile marketing, Administration, Content management, Competitive analysis, Social media, Media relations, Brand awareness, Desktop publishing, Merchandising",,0,0,0,Full-time,5 - 8 yrs,Any Graduate,"Travel , Hotels , Restaurants , Airlines , Railways","Marketing , Advertising , MR , PR , Media Planning",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_880,Urgent Hiring - Senior Executive-spare Parts / Inventory Management (mumbai),Confidential Placement Partner,Mumbai,Purchase/Material Management,"2,50,000 - 4,00,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Government and private sector hiring drive for Senior Executive-spare Parts / Inventory Management (mumbai) in Mumbai. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around 2,50,000 - 4,00,000 PA..","Interview confirmation depends on a refundable document verification charge. inventory management, material management, Spare Parts Management",,0,0,0,Full-time,4 - 8 yrs,Any Graduate,"Industrial Products, Heavy Machinery","Supply Chain , Logistics , Purchase , Materials",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_881,Urgent Hiring - Channel Development Executive,Confidential Placement Partner,Bengaluru,Other,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Channel Development Executive in Bengaluru. Selected applicants can start immediately after a short WhatsApp screening. Compensation is Not Disclosed by Recruiter. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. Channel Development Executive",,0,0,0,Full-time,5 - 10 yrs,Any Graduate,IT-Hardware & Networking,"Sales , Retail , Business Development",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_882,Urgent Hiring - Group Leader -R&D - Injectable,Confidential Placement Partner,Mumbai,R&D,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Group Leader -R&D - Injectable across Mumbai. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. Communication, Excel, and immediate joining.",,0,0,0,Full-time,8 - 12 yrs,Any Graduate,"Recruitment, Staffing","Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_883,Urgent Hiring - Indirect Tax Analyst II,Varite India Pvt. Ltd.,Bangalore/Bengaluru,Recruitment,5-10 LPA,Fast-track recruiting partner claiming India-wide urgent openings.,Immediate openings for Indirect Tax Analyst II. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Bangalore/Bengaluru and the expected package is 5-10 LPA.,"WhatsApp and Telegram communication only; no official company email required. python, sql, excel",,0,0,0,Full-time,4 - 6 years,bachelor master,Data Science and Analytics,Data Analyst,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_884,Urgent Hiring - Account Director,Confidential Placement Partner,"Mumbai, Bengaluru",Retail Sales,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Government and private sector hiring drive for Account Director in Mumbai, Bengaluru. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around Not Disclosed by Recruiter.","Interview confirmation depends on a refundable document verification charge. Public relations, Service, Recruitment, New business development, Account Director, Manager Client Servicing, Business planning, Service delivery, Email, MNC",,0,0,0,Full-time,7 - 12 yrs,Any Graduate,"Recruitment, Staffing","Sales , Retail , Business Development",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_885,Urgent Hiring - Senior Data Scientist,Rcpc,Mohali,Recruitment,3-6 LPA,Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Senior Data Scientist in Mohali. Selected applicants can start immediately after a short WhatsApp screening. Compensation is 3-6 LPA. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. python, r, sql, excel, powerbi",,0,0,0,Full-time,4 - 6 years,bachelor master phd,Data Science and Analytics,Data Scientist,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_886,Urgent Hiring - Data Scientist,S&P Global,Hyderabad,Recruitment,5-10 LPA,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Data Scientist across Hyderabad. The company guarantees fast joining, flexible work from home, and salary up to 5-10 LPA. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. python, sql, tableau",,0,0,0,Full-time,3 - 6 years,bachelor master,Data Science and Analytics,Data Scientist,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_887,Urgent Hiring - Excellent Job Opportunity for a International BPO in Kolkata (Inbound,Confidential Placement Partner,Kolkata,Voice,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Immediate openings for Excellent Job Opportunity for a International BPO in Kolkata (Inbound. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Kolkata and the expected package is Not Disclosed by Recruiter.,"WhatsApp and Telegram communication only; no official company email required. Customer service, Technical support, Outbound, Antivirus, Comp, Inbound voice process, International BPO, Sales, US shift, Inbound calls",,0,0,0,Full-time,0 - 3 yrs,Any Graduate,"IT-Software, Software Services","ITES , BPO , KPO , LPO , Customer Service , Operations",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_888,Urgent Hiring - US Bench Sales (OPT Sales),Confidential Placement Partner,Hyderabad,Institutional Sales,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Government and private sector hiring drive for US Bench Sales (OPT Sales) in Hyderabad. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around Not Disclosed by Recruiter.,"Interview confirmation depends on a refundable document verification charge. Communication, Excel, and immediate joining.",,0,0,0,Full-time,8 - 13 yrs,Any Graduate,"IT-Software, Software Services","Sales , Retail , Business Development",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_889,Urgent Hiring - AM - Business Development / Key Account Manager/ Sales ( Eye Care ),Confidential Placement Partner,Bengaluru,Channel Sales,Openings: 1,Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for AM - Business Development / Key Account Manager/ Sales ( Eye Care ) in Bengaluru. Selected applicants can start immediately after a short WhatsApp screening. Compensation is Openings: 1. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. partnerships, key account management, customer service, marketing communication, Business Development, new business development, sales",,0,0,0,Full-time,3 - 8 Years,Any Graduate,NGO / Social Services / Regulators / Industry Associations,"Sales , Retail , Business Development",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_890,Urgent Hiring - Sr. .Net Developer,Confidential Placement Partner,Hyderabad,Programming & Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Sr. .Net Developer across Hyderabad. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. SQL, Javascript, MVC, Agile, Entity framework, product life cycle, Manager Technology, bootstrap, Web technologies, .Net",,0,0,0,Full-time,5 - 10 yrs,Any Graduate,"IT-Software, Software Services","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_891,Urgent Hiring - Immediate Opening For Diploma n ITI Fresher,Confidential Placement Partner,Bengaluru,Other,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Immediate openings for Immediate Opening For Diploma n ITI Fresher. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Bengaluru and the expected package is Not Disclosed by Recruiter.,"WhatsApp and Telegram communication only; no official company email required. Diploma, Mech, mechanical, iti",,0,0,0,Full-time,0 - 0 yrs,Any Graduate,"Chemicals, PetroChemical, Plastic, Rubber","Production , Manufacturing , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_892,"Urgent Hiring - Principal Engineer - C#, VB.NET",Confidential Placement Partner,Bengaluru,Programming & Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Government and private sector hiring drive for Principal Engineer - C#, VB.NET in Bengaluru. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around Not Disclosed by Recruiter.","Interview confirmation depends on a refundable document verification charge. C#, VB.NET, .NET4, ASP.NET, ADO.NET, Windows Forms, WCF, WPF, Xamarin, UWP, C#, Windows, MS SQL Server, IIS Server, TASK Parallel Library",,0,0,0,Full-time,11 - 15 yrs,Any Graduate,"Recruitment, Staffing","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_893,Urgent Hiring - Billing Manager,Confidential Placement Partner,Gurgaon,Accounts,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Billing Manager in Gurgaon. Selected applicants can start immediately after a short WhatsApp screening. Compensation is Not Disclosed by Recruiter. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. Team Management",,0,0,0,Full-time,5 - 10 yrs,Any Graduate,"Courier, Transportation, Freight , Warehousing","Accounts , Finance , Tax , Company Secretary , Audit",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_894,Urgent Hiring - Java Developer,Confidential Placement Partner,Pune,Programming & Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Java Developer across Pune. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. Unix, Production support, RDBMS, Analytical, PLSQL, Web services, J2Ee, Spring, Management",,0,0,0,Full-time,4 - 6 yrs,Any Graduate,"IT-Software, Software Services","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_895,"Urgent Hiring - Doctor , BAMS",Confidential Placement Partner,Faridabad,Medical Professional,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Immediate openings for Doctor , BAMS. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Faridabad and the expected package is Not Disclosed by Recruiter.","WhatsApp and Telegram communication only; no official company email required. Monitoring, Compliance, DGM, solutions, SPM, Duty Doctor, medical",,0,0,0,Full-time,2 - 5 yrs,Any Graduate,"Pharma, Biotech, Clinical Research","Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_896,"Urgent Hiring - VMware Hiring Analyst - Sales Operations Shared Services, Planning",Varite,Bangalore/Bengaluru,Recruitment,"₹ 3,00,000 - 5,00,000 P.A.",Fast-track recruiting partner claiming India-wide urgent openings.,"Government and private sector hiring drive for VMware Hiring Analyst - Sales Operations Shared Services, Planning in Bangalore/Bengaluru. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around ₹ 3,00,000 - 5,00,000 P.A..","Interview confirmation depends on a refundable document verification charge. sql, excel, vba",,0,0,0,Full-time,3 - 8 years,bachelor,Data Science and Analytics,Data Analyst,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_897,Urgent Hiring - Production Manager Executive,Confidential Placement Partner,Kolkata,Production/Manufacturing/Maintenance,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Production Manager Executive in Kolkata. Selected applicants can start immediately after a short WhatsApp screening. Compensation is Not Disclosed by Recruiter. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. Production management, Saving, Management, Printing, Negotiation, Control, Technical, Time, Printers, Final",,0,0,0,Full-time,2 - 6 yrs,Any Graduate,"IT-Software, Software Services","Production , Manufacturing , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_898,"Urgent Hiring - Team Leader , Property Tax Commercial",Confidential Placement Partner,Hyderabad,Accounts,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Team Leader , Property Tax Commercial across Hyderabad. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. Workflow, Supervision, Taxation",,0,0,0,Full-time,2 - 5 yrs,Any Graduate,"Accounting, Finance","Accounts , Finance , Tax , Company Secretary , Audit",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_899,Urgent Hiring - Business Development &amp; Event Execution,Confidential Placement Partner,Bengaluru,Retail Sales,"3,50,000 - 5,50,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Immediate openings for Business Development &amp; Event Execution. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Bengaluru and the expected package is 3,50,000 - 5,50,000 PA..","WhatsApp and Telegram communication only; no official company email required. Sales, Business Development, Selling, Events, Service Quality, Database Management, Event Management, Event Planning, Revenue Generation, Cold Calling, Online Lead Generation",,0,0,0,Full-time,1 - 3 yrs,Any Graduate,"Media, Entertainment, Internet","Sales , Retail , Business Development",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_900,Urgent Hiring - Data Transformation Analyst I,S&P Global Inc.,Bangalore/Bengaluru,Recruitment,3-6 LPA,Fast-track recruiting partner claiming India-wide urgent openings.,Government and private sector hiring drive for Data Transformation Analyst I in Bangalore/Bengaluru. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around 3-6 LPA.,Interview confirmation depends on a refundable document verification charge. python,,0,0,0,Full-time,1 - 3 years,bachelor master,Data Science and Analytics,Data Analyst,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_901,Urgent Hiring - It-general Control (IT- Risk)_gurgaon_4 To 9 Years Exp._big,Confidential Placement Partner,Gurgaon,Corporate Planning/Consulting/Strategy,"6,50,000 - 12,00,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for It-general Control (IT- Risk)_gurgaon_4 To 9 Years Exp._big in Gurgaon. Selected applicants can start immediately after a short WhatsApp screening. Compensation is 6,50,000 - 12,00,000 PA.. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. IT Audit, SOX Compliance, IT Risk, ITGC, technology risk, SOX",,0,0,0,Full-time,4 - 9 yrs,Any Graduate,"Strategy, Management Consulting Firms","Strategy , Management Consulting , Corporate Planning",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_902,Urgent Hiring - QA Engineer,Confidential Placement Partner,Pune,Programming & Design,"50,000 - 70,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for QA Engineer across Pune. The company guarantees fast joining, flexible work from home, and salary up to 50,000 - 70,000 PA.. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. Manual Testing, Automation Testing, Selenium, Quality Assurance Engineering, QA",,0,0,0,Full-time,2 - 5 yrs,Any Graduate,"IT-Software, Software Services","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_903,Urgent Hiring - Business Analyst Position @ Bangalore,Confidential Placement Partner,Bengaluru (BTM Layout),System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Immediate openings for Business Analyst Position @ Bangalore. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Bengaluru (BTM Layout) and the expected package is Not Disclosed by Recruiter.,"WhatsApp and Telegram communication only; no official company email required. Requirement Gathering, Business Analysis, Business Analytics, Statistical Analysis, Data Loader",,0,0,0,Full-time,0 - 2 yrs,Any Graduate,"IT-Software, Software Services","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_904,Urgent Hiring - Data Analyst 2,Paypal,Chennai,Recruitment,6-12 LPA,Fast-track recruiting partner claiming India-wide urgent openings.,Government and private sector hiring drive for Data Analyst 2 in Chennai. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around 6-12 LPA.,"Interview confirmation depends on a refundable document verification charge. python, sql, tableau",,0,0,0,Full-time,2 - 8 years,bachelor master,Data Science and Analytics,Data Analyst,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_905,Urgent Hiring - Openings For Buying Manager,Confidential Placement Partner,Bengaluru,Retail Sales,"10,00,000 - 13,00,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Openings For Buying Manager in Bengaluru. Selected applicants can start immediately after a short WhatsApp screening. Compensation is 10,00,000 - 13,00,000 PA.. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. vendor development, supply chain, Buying, procurement, purchase, Vendor Management, Vendor, merchandising",,0,0,0,Full-time,5 - 8 yrs,Any Graduate,"Retail, Wholesale","Sales , Retail , Business Development",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_906,Urgent Hiring - Engineer-desktop Support L1 @ Gurgaon & Ghaziabad,Confidential Placement Partner,"Delhi NCR, Ghaziabad, Gurgaon",Technical Support,"1,25,000 - 2,00,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Engineer-desktop Support L1 @ Gurgaon & Ghaziabad across Delhi NCR, Ghaziabad, Gurgaon. The company guarantees fast joining, flexible work from home, and salary up to 1,25,000 - 2,00,000 PA.. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. Desktop Support, Remote Support, Desktop Troubleshooting, Hardware, Troubleshooting",,0,0,0,Full-time,1 - 3 yrs,Any Graduate,IT-Hardware & Networking,"IT Hardware , Technical Support , Telecom Engineering",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_907,Urgent Hiring - Computer Operators,Confidential Placement Partner,Pune,Recruitment,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Immediate openings for Computer Operators. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Pune and the expected package is Not Disclosed by Recruiter.,WhatsApp and Telegram communication only; no official company email required. Computer Operator,,0,0,0,Full-time,2 - 6 yrs,Any Graduate,"Internet, Ecommerce","Executive Assistant , Front Office , Data Entry",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_908,Urgent Hiring - Dot Net 3.0,Confidential Placement Partner,Bengaluru,Programming & Design,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Government and private sector hiring drive for Dot Net 3.0 in Bengaluru. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around Not Disclosed by Recruiter.,"Interview confirmation depends on a refundable document verification charge. development, LINQ, c, testing, Unit testing, WPF, sql, SQL queries, GIT, TDD, design, Agile, .Net, WCF, Investment banking, net",,0,0,0,Full-time,4 - 6 yrs,Any Graduate,"IT-Software, Software Services","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_909,Urgent Hiring - Executive HR Assistant,Confidential Placement Partner,Faridabad,HR/ Recruitment / IR,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Executive HR Assistant in Faridabad. Selected applicants can start immediately after a short WhatsApp screening. Compensation is Not Disclosed by Recruiter. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. Recruitment, Employee engagement, Performance appraisal, MOB, Medical Representative, Marketing Executive, Training, HR Executive, Training Executive, Consultancy",,0,0,0,Full-time,3 - 5 yrs,Any Graduate,"Recruitment, Staffing","HR , Recruitment , Administration , IR",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_910,Urgent Hiring - Professional 1 Business Analyst,DXC Technology,Indore,Recruitment,5-10 LPA,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Professional 1 Business Analyst across Indore. The company guarantees fast joining, flexible work from home, and salary up to 5-10 LPA. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. python, sql, excel",,0,0,0,Full-time,2 - 5 years,bachelor master,Data Science and Analytics,Data Analyst,1,1,synthetic_india_scam,local_rule_based_generation,True
